ID,KEY,Q,A,CE,USD,GAS,nuc,ren,ND1,ND2,RD1,GD1,MDL,MDH,state,GN,GR,GND1,GND2,GRD2
4,54481,8,1,1,100,60,0,10,0,0,0,0,0,100,1,0,600,0,0,0
4,54481,8,2,0,120,20,20,10,20,0,0,0,0,120,1,400,200,400,0,0
5,723099,1,1,0,110,20,0,20,0,0,0,20,0,110,1,0,400,0,0,0
5,723099,1,2,1,120,60,30,0,30,0,0,60,0,120,1,1800,0,1800,0,0
5,723099,2,1,0,90,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0
5,723099,2,2,1,90,60,20,20,20,0,0,60,0,90,1,1200,1200,1200,0,0
5,723099,3,1,1,100,0,20,30,20,0,0,0,0,100,1,0,0,0,0,0
5,723099,3,2,0,120,0,10,20,10,0,0,0,0,120,1,0,0,0,0,0
5,723099,4,1,0,110,60,10,30,10,0,0,60,0,110,1,600,1800,600,0,0
5,723099,4,2,1,90,40,10,10,10,0,0,40,0,90,1,400,400,400,0,0
5,723099,5,1,0,120,40,0,30,0,0,0,40,0,120,1,0,1200,0,0,0
5,723099,5,2,1,100,40,30,20,30,0,0,40,0,100,1,1200,800,1200,0,0
5,723099,6,1,0,110,0,30,10,30,0,0,0,0,110,1,0,0,0,0,0
5,723099,6,2,1,100,20,10,0,10,0,0,20,0,100,1,200,0,200,0,0
5,723099,7,1,0,110,40,20,0,20,0,0,40,0,110,1,800,0,800,0,0
5,723099,7,2,1,90,20,30,30,30,0,0,20,0,90,1,600,600,600,0,0
5,723099,8,1,1,100,60,0,10,0,0,0,60,0,100,1,0,600,0,0,0
5,723099,8,2,0,120,20,20,10,20,0,0,20,0,120,1,400,200,400,0,0
6,1467585,1,1,1,110,20,0,20,0,0,0,20,0,0,1,0,400,0,0,0
6,1467585,1,2,0,120,60,30,0,30,0,0,60,0,0,1,1800,0,1800,0,0
6,1467585,2,1,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,1467585,2,2,1,90,60,20,20,20,0,0,60,0,0,1,1200,1200,1200,0,0
6,1467585,3,1,1,100,0,20,30,20,0,0,0,0,0,1,0,0,0,0,0
6,1467585,3,2,0,120,0,10,20,10,0,0,0,0,0,1,0,0,0,0,0
6,1467585,4,1,1,110,60,10,30,10,0,0,60,0,0,1,600,1800,600,0,0
6,1467585,4,2,0,90,40,10,10,10,0,0,40,0,0,1,400,400,400,0,0
6,1467585,5,1,0,120,40,0,30,0,0,0,40,0,0,1,0,1200,0,0,0
6,1467585,5,2,1,100,40,30,20,30,0,0,40,0,0,1,1200,800,1200,0,0
6,1467585,6,1,1,110,0,30,10,30,0,0,0,0,0,1,0,0,0,0,0
6,1467585,6,2,0,100,20,10,0,10,0,0,20,0,0,1,200,0,200,0,0
6,1467585,7,1,0,110,40,20,0,20,0,0,40,0,0,1,800,0,800,0,0
6,1467585,7,2,1,90,20,30,30,30,0,0,20,0,0,1,600,600,600,0,0
6,1467585,8,1,0,100,60,0,10,0,0,0,60,0,0,1,0,600,0,0,0
6,1467585,8,2,1,120,20,20,10,20,0,0,20,0,0,1,400,200,400,0,0
7,6316989,1,1,1,110,20,0,20,0,0,0,0,0,110,1,0,400,0,0,0
7,6316989,1,2,0,120,60,30,0,30,0,0,0,0,120,1,1800,0,1800,0,0
7,6316989,2,1,1,90,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0
7,6316989,2,2,0,90,60,20,20,20,0,0,0,0,90,1,1200,1200,1200,0,0
7,6316989,3,1,1,100,0,20,30,20,0,0,0,0,100,1,0,0,0,0,0
7,6316989,3,2,0,120,0,10,20,10,0,0,0,0,120,1,0,0,0,0,0
7,6316989,4,1,0,110,60,10,30,10,0,0,0,0,110,1,600,1800,600,0,0
7,6316989,4,2,1,90,40,10,10,10,0,0,0,0,90,1,400,400,400,0,0
7,6316989,5,1,1,120,40,0,30,0,0,0,0,0,120,1,0,1200,0,0,0
7,6316989,5,2,0,100,40,30,20,30,0,0,0,0,100,1,1200,800,1200,0,0
7,6316989,6,1,0,110,0,30,10,30,0,0,0,0,110,1,0,0,0,0,0
7,6316989,6,2,1,100,20,10,0,10,0,0,0,0,100,1,200,0,200,0,0
7,6316989,7,1,1,110,40,20,0,20,0,0,0,0,110,1,800,0,800,0,0
7,6316989,7,2,0,90,20,30,30,30,0,0,0,0,90,1,600,600,600,0,0
7,6316989,8,1,1,100,60,0,10,0,0,0,0,0,100,1,0,600,0,0,0
7,6316989,8,2,0,120,20,20,10,20,0,0,0,0,120,1,400,200,400,0,0
8,6318292,1,1,0,110,20,0,20,0,0,0,0,110,0,1,0,400,0,0,0
8,6318292,1,2,1,120,60,30,0,30,0,0,0,120,0,1,1800,0,1800,0,0
8,6318292,2,1,0,90,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0
8,6318292,2,2,1,90,60,20,20,20,0,0,0,90,0,1,1200,1200,1200,0,0
8,6318292,3,1,0,100,0,20,30,20,0,0,0,100,0,1,0,0,0,0,0
8,6318292,3,2,1,120,0,10,20,10,0,0,0,120,0,1,0,0,0,0,0
8,6318292,4,1,1,110,60,10,30,10,0,0,0,110,0,1,600,1800,600,0,0
8,6318292,4,2,0,90,40,10,10,10,0,0,0,90,0,1,400,400,400,0,0
8,6318292,5,1,0,120,40,0,30,0,0,0,0,120,0,1,0,1200,0,0,0
8,6318292,5,2,1,100,40,30,20,30,0,0,0,100,0,1,1200,800,1200,0,0
8,6318292,6,1,1,110,0,30,10,30,0,0,0,110,0,1,0,0,0,0,0
8,6318292,6,2,0,100,20,10,0,10,0,0,0,100,0,1,200,0,200,0,0
8,6318292,7,1,0,110,40,20,0,20,0,0,0,110,0,1,800,0,800,0,0
8,6318292,7,2,1,90,20,30,30,30,0,0,0,90,0,1,600,600,600,0,0
8,6318292,8,1,1,100,60,0,10,0,0,0,0,100,0,1,0,600,0,0,0
8,6318292,8,2,0,120,20,20,10,20,0,0,0,120,0,1,400,200,400,0,0
9,6670264,1,1,1,110,20,0,20,0,0,0,20,110,0,1,0,400,0,0,0
9,6670264,1,2,0,120,60,30,0,30,0,0,60,120,0,1,1800,0,1800,0,0
9,6670264,2,1,0,90,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0
9,6670264,2,2,1,90,60,20,20,20,0,0,60,90,0,1,1200,1200,1200,0,0
9,6670264,3,1,1,100,0,20,30,20,0,0,0,100,0,1,0,0,0,0,0
9,6670264,3,2,0,120,0,10,20,10,0,0,0,120,0,1,0,0,0,0,0
9,6670264,4,1,0,110,60,10,30,10,0,0,60,110,0,1,600,1800,600,0,0
9,6670264,4,2,1,90,40,10,10,10,0,0,40,90,0,1,400,400,400,0,0
9,6670264,5,1,0,120,40,0,30,0,0,0,40,120,0,1,0,1200,0,0,0
9,6670264,5,2,1,100,40,30,20,30,0,0,40,100,0,1,1200,800,1200,0,0
9,6670264,6,1,1,110,0,30,10,30,0,0,0,110,0,1,0,0,0,0,0
9,6670264,6,2,0,100,20,10,0,10,0,0,20,100,0,1,200,0,200,0,0
9,6670264,7,1,0,110,40,20,0,20,0,0,40,110,0,1,800,0,800,0,0
9,6670264,7,2,1,90,20,30,30,30,0,0,20,90,0,1,600,600,600,0,0
9,6670264,8,1,0,100,60,0,10,0,0,0,60,100,0,1,0,600,0,0,0
9,6670264,8,2,1,120,20,20,10,20,0,0,20,120,0,1,400,200,400,0,0
10,6675340,1,1,0,110,20,0,20,0,0,0,20,0,0,1,0,400,0,0,0
10,6675340,1,2,1,120,60,30,0,30,0,0,60,0,0,1,1800,0,1800,0,0
10,6675340,2,1,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,6675340,2,2,1,90,60,20,20,20,0,0,60,0,0,1,1200,1200,1200,0,0
10,6675340,3,1,1,100,0,20,30,20,0,0,0,0,0,1,0,0,0,0,0
10,6675340,3,2,0,120,0,10,20,10,0,0,0,0,0,1,0,0,0,0,0
10,6675340,4,1,0,110,60,10,30,10,0,0,60,0,0,1,600,1800,600,0,0
10,6675340,4,2,1,90,40,10,10,10,0,0,40,0,0,1,400,400,400,0,0
10,6675340,5,1,0,120,40,0,30,0,0,0,40,0,0,1,0,1200,0,0,0
10,6675340,5,2,1,100,40,30,20,30,0,0,40,0,0,1,1200,800,1200,0,0
10,6675340,6,1,0,110,0,30,10,30,0,0,0,0,0,1,0,0,0,0,0
10,6675340,6,2,1,100,20,10,0,10,0,0,20,0,0,1,200,0,200,0,0
10,6675340,7,1,1,110,40,20,0,20,0,0,40,0,0,1,800,0,800,0,0
10,6675340,7,2,0,90,20,30,30,30,0,0,20,0,0,1,600,600,600,0,0
10,6675340,8,1,1,100,60,0,10,0,0,0,60,0,0,1,0,600,0,0,0
10,6675340,8,2,0,120,20,20,10,20,0,0,20,0,0,1,400,200,400,0,0
11,6767382,1,1,1,110,20,0,20,0,0,0,20,0,0,1,0,400,0,0,0
11,6767382,1,2,0,120,60,30,0,30,0,0,60,0,0,1,1800,0,1800,0,0
11,6767382,2,1,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,6767382,2,2,1,90,60,20,20,20,0,0,60,0,0,1,1200,1200,1200,0,0
11,6767382,3,1,1,100,0,20,30,20,0,0,0,0,0,1,0,0,0,0,0
11,6767382,3,2,0,120,0,10,20,10,0,0,0,0,0,1,0,0,0,0,0
11,6767382,4,1,1,110,60,10,30,10,0,0,60,0,0,1,600,1800,600,0,0
11,6767382,4,2,0,90,40,10,10,10,0,0,40,0,0,1,400,400,400,0,0
11,6767382,5,1,0,120,40,0,30,0,0,0,40,0,0,1,0,1200,0,0,0
11,6767382,5,2,1,100,40,30,20,30,0,0,40,0,0,1,1200,800,1200,0,0
11,6767382,6,1,1,110,0,30,10,30,0,0,0,0,0,1,0,0,0,0,0
11,6767382,6,2,0,100,20,10,0,10,0,0,20,0,0,1,200,0,200,0,0
11,6767382,7,1,0,110,40,20,0,20,0,0,40,0,0,1,800,0,800,0,0
11,6767382,7,2,1,90,20,30,30,30,0,0,20,0,0,1,600,600,600,0,0
11,6767382,8,1,0,100,60,0,10,0,0,0,60,0,0,1,0,600,0,0,0
11,6767382,8,2,1,120,20,20,10,20,0,0,20,0,0,1,400,200,400,0,0
12,6769089,1,1,1,110,20,0,20,0,0,0,20,0,0,1,0,400,0,0,0
12,6769089,1,2,0,120,60,30,0,30,0,0,60,0,0,1,1800,0,1800,0,0
12,6769089,2,1,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,6769089,2,2,1,90,60,20,20,20,0,0,60,0,0,1,1200,1200,1200,0,0
12,6769089,3,1,1,100,0,20,30,20,0,0,0,0,0,1,0,0,0,0,0
12,6769089,3,2,0,120,0,10,20,10,0,0,0,0,0,1,0,0,0,0,0
12,6769089,4,1,0,110,60,10,30,10,0,0,60,0,0,1,600,1800,600,0,0
12,6769089,4,2,1,90,40,10,10,10,0,0,40,0,0,1,400,400,400,0,0
12,6769089,5,1,0,120,40,0,30,0,0,0,40,0,0,1,0,1200,0,0,0
12,6769089,5,2,1,100,40,30,20,30,0,0,40,0,0,1,1200,800,1200,0,0
12,6769089,6,1,0,110,0,30,10,30,0,0,0,0,0,1,0,0,0,0,0
12,6769089,6,2,1,100,20,10,0,10,0,0,20,0,0,1,200,0,200,0,0
12,6769089,7,1,0,110,40,20,0,20,0,0,40,0,0,1,800,0,800,0,0
12,6769089,7,2,1,90,20,30,30,30,0,0,20,0,0,1,600,600,600,0,0
12,6769089,8,1,1,100,60,0,10,0,0,0,60,0,0,1,0,600,0,0,0
12,6769089,8,2,0,120,20,20,10,20,0,0,20,0,0,1,400,200,400,0,0
13,6795930,1,1,1,110,20,0,20,0,0,20,20,110,0,1,0,400,0,0,400
13,6795930,1,2,0,120,60,30,0,30,30,0,60,120,0,1,1800,0,1800,1800,0
13,6795930,2,1,0,90,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0
